id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,Teff,Tefff,Radius,Mass
61220,61413,,,Gl 476,,,12.58353,9.82849,18.2849,-449.22,-319.41,32.6,11.4,10.09,M4,1.429,-17.806993,-2.741694,3.121273,-0.00004331,0.00003362,-0.00002221,3.294360541,0.171539503,-2.18E-06,-1.55E-06,,,Vir,1,61220,,0.008016781,,11.471,11.321,3903.520944,3903.520944,0.196106377,0.251850526
110373,110719,212168,8526,,,,22.432294,-75.01455,18.2849,15.18,61.32,14,9.35,8.04,,1.12,4.335376,-1.886467,-17.66318,0.00000875,-0.00000234,-0.00001243,5.872760939,-1.309250889,7.36E-08,2.97E-07,,,Oct,1,110373,,0.052966344,,,,4471.93794,4471.93794,0.384072487,0.431945119
18868,18915,25329,,Gl 158,,,4.054103,35.273276,18.2882,1732.49,-1365.5,-25.6,8.51,7.199,K1V...,0.863,7.281111,13.034688,10.560881,-0.00011041,0.00011729,-0.00011395,1.061361741,0.615634798,8.40E-06,-6.62E-06,,,Per,1,18868,,0.11492116,,,,5097.730698,5097.730698,0.435362439,0.538943027
82765,83020,153557,,Gl 649.1A,,,16.964784,47.366688,18.305,-146.9,272.21,-6.6,7.76,6.447,K0,0.98,-3.319148,-11.945452,13.467008,-0.00000658,0.00002502,0.00001139,4.44136997,0.826704664,-7.12E-07,1.32E-06,,,Her,1,82765,Gl 649.1,0.229720631,V1090,7.782,7.732,4791.276225,4791.276225,0.696790654,0.656879509
26330,26394,39091,2022,Wo 9189,Pi  Men,,5.61916,-80.469122,18.315,311.97,1050.19,9.4,5.65,4.336,G3IV,0.6,0.301659,3.017555,-18.062272,-0.00001825,0.00009584,0.00000595,1.471092544,-1.404451123,1.51E-06,5.09E-06,Pi,,Men,1,26330,,1.605461887,,,,5967.54345,5967.54345,1.187445143,1.144834892
118442,,,,NN 3410,,,6.789491,2.519804,18.315,-428.36,37.48,0,15.68,14.366,DA8,0.32,-3.754964,17.907851,0.805213,0.00003725,0.00000767,0.00000332,1.777484587,0.04397887,-2.08E-06,1.82E-07,,,,1,118442,,0.000156171,,,,7337.079255,7337.079255,0.007747445,0.081744258
33603,33690,53143,,Gl 260,,,6.999933,-61.336182,18.3251,-161.19,264.54,21.3,6.81,5.495,K0IV-V,0.786,-2.274828,8.490625,-16.079513,0.00000579,0.00003372,-0.00000784,1.832578106,-1.070518324,-7.81E-07,1.28E-06,,,Car,1,33603,,0.552077439,,,,5323.240466,5323.240466,0.875089686,0.843889754
84358,84616,156985,,,,,17.297338,52.447114,18.3251,17.27,-195.16,0,7.93,6.615,K2,1.019,-2.043041,-10.980582,14.527977,-0.00000101,-0.00001379,-0.00001057,4.528432533,0.915374818,8.37E-08,-9.46E-07,,,Dra,1,84358,,0.196788629,,,,4697.578024,4697.578024,0.670898361,0.628471683
60213,60398,,,Gl 463,,,12.383518,64.030831,18.3352,-667.21,375.52,7.7,11.63,10.314,M4,1.61,-7.988378,-0.804484,16.483953,0.00002048,0.00006167,0.0000217,3.241997471,1.117548821,-3.23E-06,1.82E-06,,,Dra,1,60213,,0.006522288,,11.697,11.537,3635.220427,3635.220427,0.203959163,0.237433967
96138,96441,185395,7469,Gl 765A,13The Cyg,,19.607372,50.221103,18.3352,-8.15,262.98,-27.3,4.49,3.174,F4V,0.395,4.792178,-10.707751,14.090766,-0.0000153,0.00003241,-0.0000065,5.133197867,0.876523594,-3.95E-08,0.000001275,The,13,Cyg,1,96138,Gl 765,4.681661397,,,,6906.979205,6906.979205,1.513660362,1.554328668
43387,43510,,,GJ 1114,,,8.862172,18.124971,18.3385,-897.6,-55.17,0,11.54,10.223,,1.481,-11.87121,12.760433,5.704936,0.00005738,0.00005547,-0.00000466,2.320111323,0.316340427,-4.35E-06,-2.67E-07,,,Cnc,1,43387,,0.007092511,,11.635,11.425,3822.310248,3822.310248,0.192376879,0.243188404
118872,,,,NN 3768,,,13.14127,85.041151,18.3486,225.06,-241.35,0,16,14.682,DC9,0.78,-1.515518,-0.467742,18.279923,-0.00001455,-0.00002543,-0.00000185,3.440376437,1.484248081,1.09E-06,-1.17E-06,,,,1,118872,,0.000116735,,,,5341.70865,5341.70865,0.012637026,0.075221704
33341,33428,266611,,Gl 254,,,6.9513,30.756489,18.3587,82.38,-224.57,-7.8,9.68,8.361,M0,1.359,-3.888639,15.28971,9.388427,-0.00000794,0.00000145,-0.00002125,1.819846024,0.536801996,3.99E-07,-1.09E-06,,,Gem,1,33341,,0.039409416,,,,4018.698822,4018.698822,0.410236044,0.396956444
47977,48113,84737,3881,Gl 368,,,9.80981,46.021008,18.3688,222.07,-92.62,5,5.08,3.76,G2V,0.619,-10.715267,6.919455,13.218119,-0.0000187,-0.00001147,-0.00000205,2.56820213,0.803218115,1.08E-06,-0.000000449,,,UMa,1,47977,,2.728977783,,,,5894.132132,5894.132132,1.586956419,1.332206133
105805,106147,204587,,Gl 830,,,21.500761,-12.51007,18.406,1015.17,-260.51,-84.1,9.11,7.785,K4/K5V,1.261,14.257376,-10.935535,-3.986783,-0.00001549,0.00012604,-0.00000406,5.628886015,-0.218341909,4.92E-06,-0.000001263,,,Cap,1,105805,,0.066988461,,,,4192.41958,4192.41958,0.491445377,0.461924959
119210,,,,GJ 1225,,,18.287451,68.5458,18.4162,-693.82,-1595.68,0,15.39,14.064,m,1.88,0.504466,-6.716945,17.140148,-0.00005177,-0.0001369,-0.00005205,4.787643388,1.196349905,-3.36E-06,-7.74E-06,,,,1,119210,,0.000206253,,,,3299.044335,3299.044335,0.044038099,0.088505754
90663,90945,170573,,,,,18.551425,-54.263188,18.4366,-123.68,-141.05,0,8.5,7.172,K4Vp...,1.115,1.549083,-10.656126,-14.965143,-0.00001241,0.00000854,-0.00000736,4.856751667,-0.947071286,-6.00E-07,-6.84E-07,,,Tel,1,90663,,0.117814841,,,,4482.571275,4482.571275,0.570099064,0.542785918
33866,33955,52919,,GJ 1094,,,7.045255,-6.799226,18.4434,-200.84,-313.35,0,8.38,7.051,K5V,1.078,-4.949176,17.632269,-2.183524,0.00001818,0.00000166,-0.00002782,1.844443471,-0.118668874,-9.74E-07,-1.52E-06,,,Mon,1,33866,,0.131704314,,,,4562.942003,4562.942003,0.581721128,0.560347119
119444,,,,NN 4225,,,21.804344,27.927819,18.4502,-195.29,-672.21,0,11.99,10.66,m,1.62,13.681588,-8.862942,8.641315,0.00001415,-0.00002997,-0.00005312,5.708363977,0.487432396,-9.47E-07,-3.26E-06,,,Peg,1,119444,,0.00474242,,,,3621.507053,3621.507053,0.175237106,0.216770412
119397,,,,Gl 822B,,,21.241391,10.006094,18.4809,24.58,-298.99,0,5.4,4.066,F7 V,,13.656251,-12.030763,3.21111,0.00000495,-0.00000143,-0.00002638,5.560983275,0.17463929,1.19E-07,-1.45E-06,,,Equ,2,104520,Gl 822,2.058732877,,,,10125.23719,0,0,1.229136173
118958,,,,Gl 543,,,14.319608,-7.304328,18.4843,-1112.57,-764.65,-97,13.4,12.066,M3,1.64,-15.052252,-10.459245,-2.349456,0.00003102,0.00014299,-0.00005537,3.748864579,-0.127484581,-5.39E-06,-3.71E-06,,,,1,118958,,0.001298973,,,,3594.399505,3594.399505,0.09310052,0.149731895
104520,104858,202275,8123,Gl 822A,7Del Equ,,21.241337,10.006981,18.4877,42.32,-303.43,-15.8,4.47,3.136,F5V+...,0.529,13.660962,-12.035259,3.212549,-0.00000589,0.00001024,-0.00002959,5.56096913,0.174654767,2.05E-07,-1.47E-06,Del,7,Equ,1,104520,Gl 822,4.848417387,,,,6260.222136,6260.222136,1.875103512,1.569949614
118475,,,,Gl 274B,,,7.485232,31.785477,18.498,152.7,171.99,0,12.5,11.164,,,-5.961118,14.55,9.743642,-0.00000959,-0.00001271,0.00001311,1.959629137,0.554761227,7.40E-07,8.34E-07,,,,2,36263,Gl 274,0.002981261,,,,10125.23719,0,0,0.189845366
38798,38910,,,GJ 1106,,,7.963466,-33.952186,18.5014,136.63,304.56,0,8.83,7.494,K5V,1.136,-7.546039,13.363654,-10.333048,-0.00001817,0.00000726,0.00002266,2.084830617,-0.592577429,6.62E-07,1.48E-06,,,Pup,1,38798,,0.087579004,,,,4438.264539,4438.264539,0.501393116,0.498687603
4002,4012,,,Gl 38,,,0.858059,58.302027,18.5117,1566.84,405.19,-16.6,10.66,9.323,M2,1.363,9.48222,2.167246,15.750178,-0.00007017,0.0001282,0.00000466,0.224639212,1.017562331,7.60E-06,1.96E-06,,,Cas,1,4002,,0.016248003,,10.732,10.562,4011.926519,4011.926519,0.26430099,0.30817684
38829,38939,65486,,Gl 293.2,,,7.967874,-25.626629,18.5117,362.78,-245.89,-5.1,8.42,7.083,K3V,1.043,-8.223507,14.524226,-8.00638,-0.00002131,-0.00002844,-0.00001764,2.08598461,-0.447269053,1.76E-06,-1.19E-06,,,Pup,1,38829,,0.127879226,,,,4641.812807,4641.812807,0.553897608,0.555648312
118010,,,,GJ 1018,,,0.704829,-36.716519,18.5185,-165.69,70.33,0,12.65,11.312,m,1.54,14.592514,2.723497,-11.071402,0.00000644,-0.00001393,0.00000506,0.184523718,-0.640824152,-8.03E-07,0.000000341,,,,1,118010,,0.002601357,,,,3734.317309,3734.317309,0.122062505,0.182593663
118019,,,,NN 3056,,,0.785658,-23.509054,18.5185,125.86,-155.43,0,14.4,13.062,m,,16.623455,3.468287,-7.386918,-0.00000776,0.00000992,-0.0000128,0.205684745,-0.410310394,6.10E-07,-7.54E-07,,,,1,118019,,0.000519039,,,,10125.23719,0,0,0.115208816
118023,,,,NN 3058,,,0.815883,44.579575,18.5185,143.75,-108.33,0,13.06,11.722,m,,12.890496,2.796221,12.99812,0.00000394,0.00001406,-0.00000693,0.213597584,0.77806036,6.97E-07,-5.25E-07,,,,1,118023,,0.0017832,,,,10125.23719,0,0,0.163918733
118072,,,,GJ 1039,,,1.423524,-26.013384,18.5185,216.67,-505.52,0,14.95,13.612,DC7,0.4,15.499978,6.059774,-8.121863,-0.00002561,0.00001087,-0.00004079,0.372677704,-0.454019198,1.05E-06,-2.45E-06,,,,1,118072,,0.000312752,,,,6880.241819,6880.241819,0.012468017,0.099684721
118203,,,,NN 3209,,,3.245443,48.521043,18.5185,93.56,-306.02,0,11.43,10.092,M1,1.49,8.098185,9.21223,13.874042,0.00000728,0.000021,-0.00001819,0.84965493,0.846851961,4.54E-07,-1.48E-06,,,Per,1,118203,,0.008002027,,,,3808.609875,3808.609875,0.205812507,0.25171801
118242,,,,NN 3242,,,3.659744,25.478452,18.5185,241.26,-571.13,0,12.7,11.362,M3.5,,9.613495,13.676852,7.966133,-0.00000503,0.0000305,-0.00004628,0.958118698,0.444682872,1.17E-06,-2.77E-06,,,,1,118242,,0.002484277,,,,10125.23719,0,0,0.180206908
118285,,,,NN 3271,,,4.364132,75.145293,18.5185,564.97,-523.17,0,12.16,10.822,M3,1.51,1.969934,4.319577,17.899594,-0.00002728,0.00006237,-0.00001203,1.142527129,1.311532773,2.74E-06,-2.54E-06,,,,1,118285,,0.004085075,,,,3778.527101,3778.527101,0.149403121,0.207723544
118348,,,,NN 3327,,,5.08673,-12.003695,18.5185,-173.03,-49.61,2.1,12.97,11.632,M4  e,,4.289738,17.598399,-3.851403,0.00001537,-0.00000254,-0.0000048,1.331702679,-0.209504008,-8.39E-07,-2.41E-07,,,,1,118348,,0.001937314,,,,10125.23719,0,0,0.167847273
118522,,,,NN 3479,,,8.113692,36.761973,18.5185,-126.97,-368.75,0,12.95,11.612,m,,-7.79683,12.621709,11.083175,-0.00000072,0.00002285,-0.00002652,2.124159551,0.641617476,-6.16E-07,-1.79E-06,,,,1,118522,,0.001973331,,,,10125.23719,0,0,0.168732982
118594,,,,NN 3530,,,9.084482,2.834951,18.5185,-297.08,41.75,0,11.61,10.272,m,,-13.36457,12.786094,0.915907,0.00001857,0.00001914,0.00000374,2.378311869,0.04947923,-1.44E-06,2.02E-07,,,Hya,1,118594,,0.006779536,,,,10125.23719,0,0,0.24007274
118629,,,,NN 3558,,,9.500458,39.623745,18.5185,137.66,-196.6,0,12.13,10.792,m,,-11.317404,8.681818,11.810048,-0.00001645,-0.00000295,-0.00001359,2.487213987,0.691564805,6.67E-07,-9.53E-07,,,,1,118629,,0.004199523,,,,10125.23719,0,0,0.209369914
118649,,,,NN 3568,,,9.793075,12.945084,18.5185,-82.08,225.53,0,13.38,12.042,m,,-15.118356,9.857,4.148459,0.00000782,0.0000037,0.00001973,2.563821082,0.225934338,-3.98E-07,1.09E-06,,,,1,118649,,0.001328006,,,,10125.23719,0,0,0.150680535
118745,,,,GJ 1146,,,11.360679,6.139325,18.5185,-762.76,-1563.9,0,13.58,12.242,k-m,1.64,-18.154991,3.067387,1.98049,-0.00000346,0.00007003,-0.00013958,2.974218852,0.107151439,-0.000003698,-0.000007582,,,,1,118745,,0.001104587,,,,3594.399505,3594.399505,0.085852314,0.142955207
118780,,,,NN 3691,,,11.882776,24.477707,18.5185,-283.66,60.29,0,14.6,13.262,m,,-16.846165,0.51727,7.67294,0.00000302,0.00002538,0.00000493,3.110903546,0.427216573,-1.38E-06,2.92E-07,,,,1,118780,,0.000431718,,,,10125.23719,0,0,0.109302128
118843,,,,GJ 1163,,,12.72663,25.105443,18.5185,-336.69,-47.32,0,12.96,11.622,dM4,1.63,-16.466552,-3.170648,7.857129,-0.00000749,0.00002934,-0.00000385,3.33182389,0.438172639,-1.63E-06,-2.29E-07,,,,1,118843,,0.00195524,,,,3607.900506,3607.900506,0.113369353,0.168289556
118847,,,,NN 3750,,,12.804733,58.341175,18.5185,78.64,43.77,0,15.56,14.222,DC8 :,,-9.504677,-2.032767,15.762734,0.00000475,-0.0000062,0.00000206,3.352271371,1.01824559,3.81E-07,2.12E-07,,,,1,118847,,0.00017832,,,,10125.23719,0,0,0.084901292
119007,,,,NN 3891,,,15.097408,55.077437,18.5185,-456.25,149.12,0,13.35,12.012,m,,-7.303279,-7.684329,15.183809,-0.00002213,0.00003617,0.00000766,3.952492162,0.96128262,-0.000002212,0.000000723,,,,1,119007,,0.001365212,,,,10125.23719,0,0,0.151874808
119173,,,,NN 4022,,,17.712235,-41.030673,18.5185,-131.81,-513.35,0,12.55,11.212,M3,,-1.051572,-13.929949,-12.156709,-0.00000952,0.00003105,-0.00003477,4.637052247,-0.716120334,-0.000000639,-2.49E-06,,,,1,119173,,0.002852332,,,,10125.23719,0,0,0.187462458
119327,,190780,,NN 4134,,,20.068555,54.465667,18.5185,45.53,-111.03,-9,7.72,6.382,dK0,0.94,5.547739,-9.222487,15.069377,0.00000493,-0.00000026,-0.00001328,5.253935537,0.950605224,2.21E-07,-5.38E-07,,,Cyg,1,119327,,0.243893373,,,,4891.57251,4891.57251,0.688823165,0.668212023
119583,,,,NN 4358,,,23.668467,60.688892,18.5185,74.16,-228.25,0,11.41,10.072,M2,1.57,9.031648,-0.785707,16.147658,0.00001838,0.00000508,-0.00001003,6.196390213,1.059220983,3.60E-07,-1.11E-06,,,Cas,1,119583,,0.008150796,,,,3691.168543,3691.168543,0.221144934,0.253046309
119600,,,,NN 4370,,,23.862536,6.970754,18.5185,-45.37,-286.43,0,12.73,11.392,m,,18.369714,-0.661377,2.247455,0.00000297,-0.00000418,-0.00002552,6.247197283,0.121662616,-0.00000022,-1.39E-06,,,,1,119600,,0.002416574,,,,10125.23719,0,0,0.17878986
119613,,,,NN 4386,,,23.996218,-44.067905,18.5185,-18.83,269.34,0,12.82,11.482,M7,1.64,13.305832,-0.013199,-12.87981,0.00001682,-0.00000171,0.00001737,6.282195199,-0.769130034,-9.13E-08,1.31E-06,,,,1,119613,,0.002224334,,,,3594.399505,3594.399505,0.121829383,0.174605188
118886,,,,Gl 509B,,,13.392484,29.237121,18.5288,-477.57,229.84,0,9.8,8.461,dK6,,-15.105914,-5.764246,9.049931,-0.00000588,0.00004367,0.00001802,3.506144055,0.510284032,-2.32E-06,1.11E-06,,,CVn,2,65138,Gl 509,0.035941815,,,,10125.23719,0,0,0.386646681
35453,35550,56986,2777,Gl 271A,55Del Gem,,7.335383,21.98232,18.5391,-18.72,-7.76,-15.3,3.5,2.16,F0IV...,0.374,-5.888392,16.151258,6.939513,0.00000646,-0.00001281,-0.0000065,1.920398746,0.38366387,-9.08E-08,-3.76E-08,Del,55,Gem,1,35453,Gl 271,11.91242008,,,,7021.789425,7021.789425,2.336195227,2.029684669
89684,89962,168723,6869,Gl 711,58Eta Ser,,18.355167,-2.898825,18.5426,-547.57,-700.72,6.9,3.23,1.889,K0III-IV,0.941,1.719456,-18.438938,-0.937748,-0.00004865,-0.00000842,-0.00006326,4.805371473,-0.050594042,-2.65E-06,-3.40E-06,Eta,58,Ser,1,89684,,15.28973647,,,,4889.010996,4889.010996,5.459623658,2.179716441
118991,,,,GJ 1186,,,14.893726,11.569003,18.5529,69.97,-726.64,0,15.29,13.948,m,1.82,-13.204917,-12.489849,3.720746,-0.00000521,-0.00001359,-0.00006402,3.899168306,0.20191719,3.39E-07,-3.52E-06,,,,1,118991,,0.000229509,,,,3368.086761,3368.086761,0.04456953,0.091249079
32832,32919,49601,,Gl 249,,,6.859017,47.367819,18.5563,-247.1,-692.77,22.2,8.95,7.608,K2,1.232,-2.80262,12.25165,13.652328,0.00000801,0.00006464,-0.0000255,1.795686423,0.826724405,-0.000001198,-3.36E-06,,,Aur,1,32832,,0.078849692,,,,4246.882838,4246.882838,0.519594058,0.48394945
42763,42881,,,,,,8.739744,-44.472533,18.5563,137.83,104.33,0,10.65,9.308,M2V:,1.432,-8.704004,9.97889,-12.999936,-0.00001367,-0.00000319,0.0000067,2.288059614,-0.776192128,6.68E-07,5.06E-07,,,Vel,1,42763,,0.016474036,,10.732,10.592,3898.738149,3898.738149,0.281810133,0.309395711
118632,,,,Gl 351B,,,9.511764,-40.465622,18.5563,-187.82,68.73,0,4.65,3.308,F0 IV,,-11.226498,8.559845,-12.042884,0.00000705,0.00001587,0.0000047,2.490173936,-0.706258333,-9.11E-07,3.33E-07,,,Vel,2,46518,Gl 351,4.138090648,,,,10125.23719,0,0,1.500474335
116397,116763,222335,,Gl 902.1,,,23.664248,-32.743406,18.5701,135.47,-304.59,-8,7.18,5.836,K1V,0.802,15.558975,-1.371145,-10.044114,-0.00002056,0.00001405,-0.00001864,6.195285598,-0.571480245,6.57E-07,-1.48E-06,,,Scl,1,116397,,0.403273793,,,,5274.649746,5274.649746,0.761758804,0.77146155
10508,10531,13579,,Gl 90,,,2.261684,67.672283,18.5805,515.14,-318.06,-12.1,7.13,5.785,K2V,0.92,5.856981,3.939779,17.187347,-0.00000781,0.00005067,-0.00002233,0.592107376,1.181104158,2.50E-06,-0.000001542,,,Cas,1,10508,,0.422668614,V989,7.201,7.101,4943.40587,4943.40587,0.887875755,0.781884956
119357,,,,Gl 795B,,,20.660342,4.970797,18.5805,875.34,90.46,0,9.4,8.055,K8 V,,11.874912,-14.19963,1.609963,0.00006004,0.00005111,0.00000812,5.408864839,0.08675678,4.24E-06,4.39E-07,,,Del,2,101626,Gl 795,0.052239619,,,,10125.23719,0,0,0.430243468
73558,73786,,,Gl 576,,,15.081536,5.638097,18.5874,-606.77,-507.54,-68,9.83,8.484,K5,1.3,-12.797119,-13.355452,1.826052,0.00000529,0.00008455,-0.00005235,3.948336801,0.098403363,-2.94E-06,-2.46E-06,,,Vir,1,73558,,0.035188439,,9.888,9.788,4121.437438,4121.437438,0.368559247,0.384313566
83134,83389,154345,,Gl 651,,,17.043436,47.081881,18.5874,123.54,854.67,-47.3,6.76,5.414,G8V,0.728,-3.136571,-12.262044,13.611756,0.00003292,0.00008379,0.00001702,4.461961134,0.821733847,5.99E-07,4.14E-06,,,Her,1,83134,,0.594839774,,,,5507.679858,5507.679858,0.848530307,0.862070646
118863,,,,Gl 499B,,,13.104282,20.728141,18.5943,-55.97,57.16,-2.5,14.9,13.553,,,-16.668886,-4.957865,6.581114,0.0000026,0.00000604,0.00000391,3.43069306,0.361774313,-2.71E-07,2.77E-07,,,,2,63739,Gl 499,0.000330217,,,,10125.23719,0,0,0.101244459
119294,,,,Gl 765B,,,19.607346,50.220826,18.5943,-20.4,259.2,0,13,11.653,,,4.859891,-10.859319,14.290019,-0.00000901,0.00001564,0.00001495,5.133191211,0.87651876,-9.89E-08,1.26E-06,,,,2,96138,Gl 765,0.001900203,,,,10125.23719,0,0,0.166922271
117598,117966,,,Gl 912,,,23.927717,-6.142573,18.5977,-476.09,-391.03,0,11.14,9.793,,1.465,18.487615,-0.349898,-1.990007,-0.00000458,-0.00004284,-0.00003505,6.26426162,-0.107208116,-2.31E-06,-1.90E-06,,,Aqr,1,117598,,0.010539015,,11.219,11.079,3846.921325,3846.921325,0.231514469,0.272323877
90376,90656,170493,,Gl 715,,,18.497891,-1.818104,18.615,172,-193.9,-54.3,8.04,6.691,K3V,1.074,2.418273,-18.447312,-0.590575,0.0000081,0.0000576,-0.00001573,4.842736512,-0.031731895,8.34E-07,-9.40E-07,,,Ser,1,90376,,0.183484761,,,,4571.812795,4571.812795,0.683955518,0.616027359
46683,46816,82558,,Gl 355,,,9.540436,-11.184635,18.622,-248.25,35.08,10.9,7.82,6.47,K0,0.933,-14.610219,10.967058,-3.612152,0.00000422,0.00002486,0.00000094,2.497680407,-0.1952087,-1.20E-06,1.70E-07,,,Hya,1,46683,,0.224905461,LQ,7.908,7.768,4909.58291,4909.58291,0.656622165,0.652915747
118288,,,,GJ 1070,,,4.375574,39.014815,18.622,491.42,-512.45,0,15.27,13.92,k-m,1.71,5.969021,13.180373,11.722946,-0.00002839,0.00004484,-0.00003594,1.145522518,0.680936987,2.38E-06,-2.48E-06,,,,1,118288,,0.000235505,,,,3502.744499,3502.744499,0.041743406,0.091923935
119020,,137108,5728,Gl 584B,2Eta CrB,,15.38663,30.2862,18.622,134.87,-186.31,-10.6,5.96,4.61,G2 V,,-10.163052,-12.461021,9.391168,0.00000999,-0.00000701,-0.00001999,4.028210316,0.528593902,6.54E-07,-9.03E-07,Eta,2,CrB,2,75083,Gl 584,1.247383514,,,,10125.23719,0,0,1.065193656
119526,,,,NN 4294,,,22.773765,-6.657564,18.622,677.69,-529.47,0,15.98,14.63,m,1.83,17.551483,-5.836378,-2.158944,0.00001406,0.0000598,-0.00004748,5.962157693,-0.116196414,3.29E-06,-2.57E-06,,,,1,119526,,0.000122462,,,,3356.373216,3356.373216,0.032784225,0.076258121
107179,107522,206804,,Gl 836.9A,,,21.776593,-57.703382,18.6289,88.92,-905.46,-7,8.77,7.419,K7V,1.322,8.314293,-5.472052,-15.746832,-0.00005652,0.00004681,-0.00003764,5.701098763,-1.00711401,4.31E-07,-4.39E-06,,,Ind,1,107179,Gl 836.9,0.093842593,,,,4082.492761,4082.492761,0.613414289,0.50862769
110053,110400,,,NN 4273,,,22.361937,-65.525824,18.6393,-72.18,148.85,0,12.11,10.758,M5,1.653,7.022688,-3.210968,-16.964523,0.00000842,-0.00001102,0.00000557,5.85434135,-1.143641377,-3.50E-07,7.22E-07,,,,1,110053,,0.004333113,,12.235,11.975,3577.003926,3577.003926,0.171698266,0.211251599
118457,,,,NN 3420,,,7.01424,31.964209,18.6567,333.81,-592.42,0,16.57,15.216,DC9,0.96,-4.153764,15.273189,9.87666,-0.00003658,0.00001946,-0.00004545,1.836323743,0.557880697,1.62E-06,-2.87E-06,,,,1,118457,,7.14E-05,,,,4840.875442,4840.875442,0.01203389,0.065364561
97893,98204,188807,,Gl 773A,,,19.955456,-12.567985,18.6776,-94.45,-512.89,-10.6,9.29,7.933,K4V,1.318,8.930258,-15.892831,-4.064186,-0.00001759,0.00001384,-0.00004297,5.224326292,-0.219352714,-4.58E-07,-2.49E-06,,,Sgr,1,97893,Gl 773,0.058452084,,,,4089.516341,4089.516341,0.482459474,0.444280388
116279,116645,,,NN 4353,,,23.638161,-41.517704,18.6776,210.07,-198.1,0,11.95,10.593,M3,1.551,13.922174,-1.322754,-12.380474,-0.00001004,0.00002006,-0.00001343,6.188456036,-0.724620625,1.02E-06,-9.60E-07,,,Phe,1,116279,,0.00504429,,12.061,11.791,3718.374997,3718.374997,0.171434564,0.220626236
3842,3850,4747,,Gl 36,,,0.824094,-23.212483,18.6881,516.74,119.52,5,7.15,5.792,G8/K0V,0.769,16.777142,3.676884,-7.365786,-0.00000126,0.00004765,0.00000794,0.215747325,-0.405134262,2.51E-06,5.79E-07,,,Cet,1,3842,,0.419952335,,,,5375.923897,5375.923897,0.748339227,0.780445997
54214,54373,,,,,,11.124364,-19.291489,18.6881,-232.94,-46.02,0,10.38,9.022,K5,1.43,-17.177317,4.008213,-6.174065,0.00000614,0.00002024,-0.00000394,2.912351758,-0.336699996,-1.13E-06,-2.23E-07,,,Crt,1,54214,,0.021438777,,10.438,10.328,3901.925322,3901.925322,0.320956985,0.333579998
117961,,,,GJ 1003,,,0.123733,29.242444,18.6916,1505.44,-1142.69,0,14.18,12.822,m,1.49,16.300968,0.529093,9.130962,0.00004621,0.00013796,-0.00009033,0.032393141,0.51037693,7.30E-06,-5.54E-06,,,,1,117961,,0.000647441,,,,3808.609875,3808.609875,0.05854258,0.122719716
78603,78843,144253,,Gl 610,,,16.094572,-20.45006,18.7126,296.74,-359.35,43.4,7.39,6.029,K3/K4V,1.043,-8.388206,-15.396967,-6.538146,0.00000919,-0.0000394,-0.00004605,4.213549129,-0.356920876,1.44E-06,-1.74E-06,,,Sco,1,78603,,0.337598105,,,,4641.812807,4641.812807,0.899973021,0.733258562
84019,84277,,,GJ 1212,,,17.22791,-8.420772,18.7231,-422.77,-409.97,-15,12,10.638,M1V:,1.548,-3.718285,-18.144041,-2.741822,-0.00003345,0.00002791,-0.00003456,4.510256382,-0.14697019,-2.05E-06,-1.99E-06,,,Oph,1,84019,,0.004839495,V2367,12.117,11.847,3722.708867,3722.708867,0.167527694,0.218029018
118981,,,,Wo 9490C,,,14.707351,19.502835,18.7266,-234.61,-170.46,-28,10.08,8.718,K5,1.34,-13.399736,-11.489047,6.251463,0.0000027,0.00003038,-0.00002415,3.850375514,0.34038869,-1.14E-06,-8.26E-07,,,Boo,3,71678,Wo 9490,0.028366124,,,,4051.195837,4051.195837,0.3424824,0.361362312
119409,,,,Gl 825.4B,,,21.329356,-26.354086,18.7266,-535.53,-350.44,-21.2,9.6,8.238,dG6,,12.842313,-10.79912,-8.312579,-0.00005696,-0.00001563,-0.00001888,5.584012238,-0.459965568,-2.60E-06,-0.000001699,,,Cap,2,104972,Gl 825.4,0.044136714,,,,10125.23719,0,0,0.41001524
119390,,,,Gl 818.1B,,,21.155937,-73.175927,18.7336,435.76,-335.58,0,6.4,5.037,,,3.988268,-3.673326,-17.931764,0.00000537,0.00004887,-0.00000882,5.538611311,-1.277160851,2.11E-06,-1.63E-06,,,Pav,2,104102,Gl 818.1,0.841782708,,,,10125.23719,0,0,0.951981637
119391,,,,Gl 818.1C,,,21.155937,-73.175927,18.7336,435.76,-335.58,0,13.5,12.137,,,3.988268,-3.673326,-17.931764,0.00000537,0.00004887,-0.00000882,5.538611311,-1.277160851,2.11E-06,-1.63E-06,,,,3,104102,Gl 818.1,0.001216746,,,,10125.23719,0,0,0.146960283
4142,4151,5015,244,Gl 41,,,0.884511,61.12397,18.7441,-68.45,169.72,20.8,4.8,3.436,F8V,0.54,8.810315,2.077392,16.413746,-0.00000172,-0.0000068,0.00002608,0.231564421,1.066814525,-3.32E-07,8.23E-07,,,Cas,1,4142,,3.677900704,,,,6212.866018,6212.866018,1.658138331,1.450774789
